year,month,day,hour,minutes,seconds,temperature(C) 
2017,8,19,9,47,0,20.69
2017,8,19,9,47,11,20.69
2017,8,19,9,47,22,20.69
2017,8,19,9,47,32,20.69
2017,8,19,9,47,43,20.69
2017,8,19,9,47,54,20.69
2017,8,19,9,48,4,20.69
2017,8,19,9,48,15,20.69
2017,8,19,9,48,26,20.69
2017,8,19,9,48,36,20.69
2017,8,19,9,48,47,20.69
2017,8,19,9,48,58,20.69
2017,8,19,9,49,9,20.69
2017,8,19,9,49,19,20.69
2017,8,19,9,49,30,20.69
2017,8,19,9,49,41,20.69
2017,8,19,9,49,51,20.69
2017,8,19,9,50,2,20.69
2017,8,19,9,50,13,20.75
2017,8,19,9,50,24,20.75
2017,8,19,9,50,34,20.75
2017,8,19,9,50,45,20.69
2017,8,19,9,50,56,20.63
2017,8,19,9,51,6,20.69
2017,8,19,9,51,17,20.69
2017,8,19,9,51,28,20.69
2017,8,19,9,51,39,20.69
2017,8,19,9,51,49,20.69
2017,8,19,9,52,0,20.69
2017,8,19,9,52,11,20.69
2017,8,19,9,52,21,20.69
2017,8,19,9,52,32,20.69
2017,8,19,9,52,43,20.69
2017,8,19,9,52,54,20.69
2017,8,19,9,53,5,20.69
2017,8,19,9,53,15,20.69
2017,8,19,9,53,26,20.69
2017,8,19,9,53,37,20.69
2017,8,19,9,53,47,20.69
2017,8,19,9,53,58,20.75
2017,8,19,9,54,9,20.75
2017,8,19,9,54,19,20.75
2017,8,19,9,54,30,20.75
2017,8,19,9,54,41,20.75
2017,8,19,9,54,52,20.75
2017,8,19,9,55,2,20.75
2017,8,19,9,55,13,20.75
2017,8,19,9,55,24,20.75
2017,8,19,9,55,34,20.75
2017,8,19,9,55,45,20.75
2017,8,19,9,55,56,20.69
2017,8,19,9,56,7,20.75
2017,8,19,9,56,17,20.69
2017,8,19,9,56,28,20.69
2017,8,19,9,56,39,20.69
2017,8,19,9,56,49,20.75
2017,8,19,9,57,0,20.75
2017,8,19,9,57,11,20.69
2017,8,19,9,57,22,20.75
2017,8,19,9,57,32,20.75
2017,8,19,9,57,43,20.69
2017,8,19,9,57,54,20.69
2017,8,19,9,58,4,20.69
2017,8,19,9,58,15,20.69
2017,8,19,9,58,26,20.75
2017,8,19,9,58,37,20.69
2017,8,19,9,58,47,20.69
2017,8,19,9,58,58,20.69
2017,8,19,9,59,9,20.69
2017,8,19,9,59,19,20.75
2017,8,19,9,59,30,20.75
2017,8,19,9,59,41,20.69
2017,8,19,9,59,51,20.69
2017,8,19,10,0,2,20.69
2017,8,19,10,0,13,20.75
2017,8,19,10,0,24,20.75
2017,8,19,10,0,34,20.75
2017,8,19,10,0,45,20.69
2017,8,19,10,0,56,20.75
2017,8,19,10,1,6,20.75
2017,8,19,10,1,17,20.75
2017,8,19,10,1,28,20.75
2017,8,19,10,1,39,20.75
2017,8,19,10,1,49,20.75
2017,8,19,10,2,0,20.75
2017,8,19,10,2,11,20.69
2017,8,19,10,2,21,20.69
2017,8,19,10,2,32,20.69
2017,8,19,10,2,43,20.69
2017,8,19,10,2,53,20.69
2017,8,19,10,3,4,20.69
2017,8,19,10,3,15,20.69
2017,8,19,10,3,26,20.69
2017,8,19,10,3,36,20.69
2017,8,19,10,3,47,20.69
2017,8,19,10,3,58,20.69
2017,8,19,10,4,8,20.69
2017,8,19,10,4,19,20.69
2017,8,19,10,4,30,20.63
2017,8,19,10,4,41,20.69
2017,8,19,10,4,51,20.63
2017,8,19,10,5,2,20.56
2017,8,19,10,5,13,20.56
2017,8,19,10,5,23,20.63
2017,8,19,10,5,34,20.63
2017,8,19,10,5,45,20.63
2017,8,19,10,5,55,20.63
2017,8,19,10,6,6,20.63
2017,8,19,10,6,17,20.63
2017,8,19,10,6,28,20.56
2017,8,19,10,6,38,20.50
2017,8,19,10,6,49,20.50
2017,8,19,10,7,0,20.56
2017,8,19,10,7,10,20.56
2017,8,19,10,7,21,20.56
2017,8,19,10,7,32,20.56
2017,8,19,10,7,43,20.56
2017,8,19,10,7,53,20.56
2017,8,19,10,8,4,20.50
2017,8,19,10,8,15,20.50
2017,8,19,10,8,25,20.44
2017,8,19,10,8,36,20.44
2017,8,19,10,8,47,20.44
2017,8,19,10,8,58,20.44
2017,8,19,10,9,8,20.50
2017,8,19,10,9,19,20.50
2017,8,19,10,9,30,20.50
2017,8,19,10,9,40,20.50
2017,8,19,10,9,51,20.50
2017,8,19,10,10,2,20.56
2017,8,19,10,10,13,20.56
2017,8,19,10,10,23,20.56
2017,8,19,10,10,34,20.56
2017,8,19,10,10,45,20.56
2017,8,19,10,10,55,20.50
2017,8,19,10,11,6,20.50
2017,8,19,10,11,17,20.50
2017,8,19,10,11,28,20.56
2017,8,19,10,11,38,20.56
2017,8,19,10,11,49,20.56
2017,8,19,10,12,0,20.56
2017,8,19,10,12,10,20.56
2017,8,19,10,12,21,20.56
2017,8,19,10,12,32,20.56
2017,8,19,10,12,43,20.56
2017,8,19,10,12,53,20.56
2017,8,19,10,13,4,20.56
2017,8,19,10,13,15,20.56
2017,8,19,10,13,26,20.56
2017,8,19,10,13,36,20.56
2017,8,19,10,13,47,20.56
2017,8,19,10,13,58,20.56
2017,8,19,10,14,8,20.56
2017,8,19,10,14,19,20.56
2017,8,19,10,14,30,20.56
2017,8,19,10,14,41,20.56
2017,8,19,10,14,51,20.63
2017,8,19,10,15,2,20.63
2017,8,19,10,15,13,20.56
2017,8,19,10,15,23,20.63
2017,8,19,10,15,34,20.56
2017,8,19,10,15,45,20.56
2017,8,19,10,15,56,20.56
2017,8,19,10,16,6,20.56
2017,8,19,10,16,17,20.56
2017,8,19,10,16,28,20.56
2017,8,19,10,16,38,20.56
2017,8,19,10,16,49,20.56
2017,8,19,10,17,0,20.56
2017,8,19,10,17,11,20.56
2017,8,19,10,17,21,20.63
2017,8,19,10,17,32,20.63
2017,8,19,10,17,43,20.63
2017,8,19,10,17,53,20.63
2017,8,19,10,18,4,20.50
2017,8,19,10,18,15,20.50
2017,8,19,10,18,26,20.56
2017,8,19,10,18,36,20.56
2017,8,19,10,18,47,20.56
2017,8,19,10,18,58,20.63
2017,8,19,10,19,8,20.56
2017,8,19,10,19,19,20.56
2017,8,19,10,19,30,20.56
2017,8,19,10,19,41,20.56
2017,8,19,10,19,51,20.56
2017,8,19,10,20,2,20.56
2017,8,19,10,20,13,20.63
2017,8,19,10,20,23,20.56
2017,8,19,10,20,34,20.63
2017,8,19,10,20,45,20.63
2017,8,19,10,20,56,20.63
2017,8,19,10,21,6,20.63
2017,8,19,10,21,17,20.63
2017,8,19,10,21,28,20.63
2017,8,19,10,21,38,20.56
2017,8,19,10,21,49,20.56
2017,8,19,10,22,0,20.56
2017,8,19,10,22,11,20.63
2017,8,19,10,22,21,20.63
2017,8,19,10,22,32,20.63
2017,8,19,10,22,43,20.63
2017,8,19,10,22,54,20.63
2017,8,19,10,23,4,20.63
2017,8,19,10,23,15,20.63
2017,8,19,10,23,26,20.63
2017,8,19,10,23,36,20.63
2017,8,19,10,23,47,20.63
2017,8,19,10,23,58,20.63
2017,8,19,10,24,9,20.69
2017,8,19,10,24,19,20.69
2017,8,19,10,24,30,20.63
2017,8,19,10,24,41,20.63
2017,8,19,10,24,51,20.63
2017,8,19,10,25,2,20.63
2017,8,19,10,25,13,20.63
2017,8,19,10,25,24,20.63
2017,8,19,10,25,34,20.63
2017,8,19,10,25,45,20.69
2017,8,19,10,25,56,20.63
2017,8,19,10,26,6,20.63
2017,8,19,10,26,17,20.69
2017,8,19,10,26,28,20.69
2017,8,19,10,26,38,20.69
2017,8,19,10,26,49,20.69
2017,8,19,10,27,0,20.69
2017,8,19,10,27,11,20.69
2017,8,19,10,27,21,20.69
2017,8,19,10,27,32,20.69
2017,8,19,10,27,43,20.69
2017,8,19,10,27,53,20.69
2017,8,19,10,28,4,20.69
2017,8,19,10,28,15,20.69
2017,8,19,10,28,26,20.69
2017,8,19,10,28,36,20.69
2017,8,19,10,28,47,20.69
2017,8,19,10,28,58,20.69
2017,8,19,10,29,8,20.69
2017,8,19,10,29,19,20.69
2017,8,19,10,29,30,20.69
2017,8,19,10,29,40,20.69
2017,8,19,10,29,51,20.69
2017,8,19,10,30,2,20.69
2017,8,19,10,30,13,20.69
2017,8,19,10,30,23,20.69
2017,8,19,10,30,34,20.63
2017,8,19,10,30,45,20.69
2017,8,19,10,30,55,20.69
2017,8,19,10,31,6,20.69
2017,8,19,10,31,17,20.69
2017,8,19,10,31,28,20.63
2017,8,19,10,31,38,20.69
2017,8,19,10,31,49,20.69
2017,8,19,10,32,0,20.75
2017,8,19,10,32,10,20.75
2017,8,19,10,32,21,20.63
2017,8,19,10,32,32,20.63
2017,8,19,10,32,42,20.63
2017,8,19,10,32,53,20.69
2017,8,19,10,33,4,20.69
2017,8,19,10,33,15,20.63
2017,8,19,10,33,25,20.63
2017,8,19,10,33,36,20.56
2017,8,19,10,33,47,20.56
2017,8,19,10,33,57,20.63
2017,8,19,10,34,8,20.63
2017,8,19,10,34,19,20.56
2017,8,19,10,34,30,20.56
2017,8,19,10,34,40,20.56
2017,8,19,10,34,51,20.56
2017,8,19,10,35,2,20.63
2017,8,19,10,35,12,20.63
2017,8,19,10,35,23,20.63
2017,8,19,10,35,34,20.63
2017,8,19,10,35,45,20.50
2017,8,19,10,35,55,20.50
2017,8,19,10,36,6,20.50
2017,8,19,10,36,17,20.50
2017,8,19,10,36,28,20.50
2017,8,19,10,36,38,20.50
2017,8,19,10,36,49,20.56
2017,8,19,10,37,0,20.56
2017,8,19,10,37,10,20.56
2017,8,19,10,37,21,20.56
2017,8,19,10,37,32,20.56
2017,8,19,10,37,43,20.50
2017,8,19,10,37,53,20.50
2017,8,19,10,38,4,20.50
2017,8,19,10,38,15,20.50
2017,8,19,10,38,25,20.56
2017,8,19,10,38,36,20.56
2017,8,19,10,38,47,20.56
2017,8,19,10,38,58,20.50
2017,8,19,10,39,8,20.44
2017,8,19,10,39,19,20.44
2017,8,19,10,39,30,20.50
2017,8,19,10,39,40,20.50
2017,8,19,10,39,51,20.56
2017,8,19,10,40,2,20.50
2017,8,19,10,40,13,20.56
2017,8,19,10,40,23,20.56
2017,8,19,10,40,34,20.56
2017,8,19,10,40,45,20.56
2017,8,19,10,40,56,20.56
2017,8,19,10,41,6,20.56
2017,8,19,10,41,17,20.56
2017,8,19,10,41,28,20.56
2017,8,19,10,41,38,20.56
2017,8,19,10,41,49,20.56
2017,8,19,10,42,0,20.56
2017,8,19,10,42,11,20.56
2017,8,19,10,42,21,20.56
2017,8,19,10,42,32,20.56
2017,8,19,10,42,43,20.56
2017,8,19,10,42,53,20.56
2017,8,19,10,43,4,20.63
2017,8,19,10,43,15,20.63
2017,8,19,10,43,26,20.63
2017,8,19,10,43,36,20.63
2017,8,19,10,43,47,20.63
2017,8,19,10,43,58,20.63
2017,8,19,10,44,8,20.63
2017,8,19,10,44,19,20.63
2017,8,19,10,44,30,20.63
2017,8,19,10,44,41,20.63
2017,8,19,10,44,51,20.63
2017,8,19,10,45,2,20.63
2017,8,19,10,45,13,20.63
2017,8,19,10,45,23,20.63
2017,8,19,10,45,34,20.63
2017,8,19,10,45,45,20.63
2017,8,19,10,45,56,20.63
2017,8,19,10,46,6,20.63
2017,8,19,10,46,17,20.69
2017,8,19,10,46,28,20.69
2017,8,19,10,46,38,20.69
2017,8,19,10,46,49,20.69
2017,8,19,10,47,0,20.69
2017,8,19,10,47,11,20.69
2017,8,19,10,47,21,20.69
2017,8,19,10,47,32,20.75
2017,8,19,10,47,43,20.69
2017,8,19,10,47,54,20.69
2017,8,19,10,48,4,20.69
2017,8,19,10,48,15,20.69
2017,8,19,10,48,26,20.75
2017,8,19,10,48,36,20.75
2017,8,19,10,48,47,20.75
2017,8,19,10,48,58,20.75
2017,8,19,10,49,9,20.75
2017,8,19,10,49,19,20.75
2017,8,19,10,49,30,20.75
2017,8,19,10,49,41,20.75
2017,8,19,10,49,51,20.75
2017,8,19,10,50,2,20.75
2017,8,19,10,50,13,20.63
2017,8,19,10,50,24,20.63
2017,8,19,10,50,34,20.63
2017,8,19,10,50,45,20.63
2017,8,19,10,50,56,20.63
2017,8,19,10,51,6,20.63
2017,8,19,10,51,17,20.69
2017,8,19,10,51,28,20.69
2017,8,19,10,51,39,20.69
2017,8,19,10,51,49,20.69
2017,8,19,10,52,0,20.69
2017,8,19,10,52,11,20.69
2017,8,19,10,52,21,20.69
2017,8,19,10,52,32,20.69
2017,8,19,10,52,43,20.69
2017,8,19,10,52,54,20.69
2017,8,19,10,53,4,20.69
2017,8,19,10,53,15,20.69
2017,8,19,10,53,26,20.69
2017,8,19,10,53,36,20.63
2017,8,19,10,53,47,20.63
2017,8,19,10,53,58,20.63
2017,8,19,10,54,9,20.69
2017,8,19,10,54,19,20.63
2017,8,19,10,54,30,20.69
2017,8,19,10,54,41,20.63
2017,8,19,10,54,51,20.63
2017,8,19,10,55,2,20.63
2017,8,19,10,55,13,20.69
2017,8,19,10,55,24,20.69
2017,8,19,10,55,34,20.69
2017,8,19,10,55,45,20.69
2017,8,19,10,55,56,20.69
2017,8,19,10,56,6,20.69
2017,8,19,10,56,17,20.69
2017,8,19,10,56,28,20.69
2017,8,19,10,56,38,20.69
2017,8,19,10,56,49,20.69
2017,8,19,10,57,0,20.69
2017,8,19,10,57,11,20.69
2017,8,19,10,57,21,20.75
2017,8,19,10,57,32,20.75
2017,8,19,10,57,43,20.75
2017,8,19,10,57,53,20.75
2017,8,19,10,58,4,20.75
2017,8,19,10,58,15,20.75
2017,8,19,10,58,25,20.69
2017,8,19,10,58,36,20.63
2017,8,19,10,58,47,20.63
2017,8,19,10,58,58,20.69
2017,8,19,10,59,8,20.69
2017,8,19,10,59,19,20.69
2017,8,19,10,59,30,20.69
2017,8,19,10,59,40,20.69
2017,8,19,10,59,51,20.69
2017,8,19,11,0,2,20.69
2017,8,19,11,0,13,20.69
2017,8,19,11,0,23,20.69
2017,8,19,11,0,34,20.69
2017,8,19,11,0,45,20.69
2017,8,19,11,0,55,20.69
2017,8,19,11,1,6,20.69
2017,8,19,11,1,17,20.69
2017,8,19,11,1,27,20.69
2017,8,19,11,1,38,20.69
2017,8,19,11,1,49,20.69
2017,8,19,11,2,0,20.69
2017,8,19,11,2,10,20.75
2017,8,19,11,2,21,20.75
2017,8,19,11,2,32,20.75
2017,8,19,11,2,42,20.69
2017,8,19,11,2,53,20.69
2017,8,19,11,3,4,20.69
2017,8,19,11,3,15,20.75
2017,8,19,11,3,25,20.75
2017,8,19,11,3,36,20.69
2017,8,19,11,3,47,20.75
2017,8,19,11,3,57,20.69
2017,8,19,11,4,8,20.69
2017,8,19,11,4,19,20.63
2017,8,19,11,4,29,20.63
2017,8,19,11,4,40,20.63
2017,8,19,11,4,51,20.63
2017,8,19,11,5,2,20.63
2017,8,19,11,5,12,20.63
2017,8,19,11,5,23,20.63
2017,8,19,11,5,34,20.56
2017,8,19,11,5,44,20.56
2017,8,19,11,5,55,20.56
2017,8,19,11,6,6,20.50
2017,8,19,11,6,17,20.56
2017,8,19,11,6,27,20.56
2017,8,19,11,6,38,20.56
2017,8,19,11,6,49,20.50
2017,8,19,11,6,59,20.56
2017,8,19,11,7,10,20.56
2017,8,19,11,7,21,20.50
2017,8,19,11,7,32,20.44
2017,8,19,11,7,42,20.44
2017,8,19,11,7,53,20.50
2017,8,19,11,8,4,20.50
2017,8,19,11,8,15,20.56
2017,8,19,11,8,25,20.56
2017,8,19,11,8,36,20.50
2017,8,19,11,8,47,20.56
2017,8,19,11,8,57,20.56
2017,8,19,11,9,8,20.50
2017,8,19,11,9,19,20.50
2017,8,19,11,9,30,20.56
2017,8,19,11,9,40,20.56
2017,8,19,11,9,51,20.56
2017,8,19,11,10,2,20.63
2017,8,19,11,10,12,20.63
2017,8,19,11,10,23,20.63
2017,8,19,11,10,34,20.56
2017,8,19,11,10,45,20.56
2017,8,19,11,10,55,20.56
2017,8,19,11,11,6,20.56
2017,8,19,11,11,17,20.56
2017,8,19,11,11,28,20.63
2017,8,19,11,11,38,20.63
2017,8,19,11,11,49,20.63
2017,8,19,11,12,0,20.63
2017,8,19,11,12,10,20.63
2017,8,19,11,12,21,20.63
2017,8,19,11,12,32,20.63
2017,8,19,11,12,43,20.63
2017,8,19,11,12,53,20.63
2017,8,19,11,13,4,20.63
2017,8,19,11,13,15,20.63
2017,8,19,11,13,25,20.63
2017,8,19,11,13,36,20.56
2017,8,19,11,13,47,20.56
2017,8,19,11,13,58,20.56
2017,8,19,11,14,8,20.56
2017,8,19,11,14,19,20.56
2017,8,19,11,14,30,20.56
2017,8,19,11,14,40,20.56
2017,8,19,11,14,51,20.63
2017,8,19,11,15,2,20.63
2017,8,19,11,15,13,20.63
2017,8,19,11,15,23,20.63
2017,8,19,11,15,34,20.63
2017,8,19,11,15,45,20.63
2017,8,19,11,15,55,20.63
2017,8,19,11,16,6,20.63
2017,8,19,11,16,17,20.63
2017,8,19,11,16,28,20.63
2017,8,19,11,16,38,20.69
2017,8,19,11,16,49,20.69
2017,8,19,11,17,0,20.69
2017,8,19,11,17,10,20.63
2017,8,19,11,17,21,20.63
2017,8,19,11,17,32,20.63
2017,8,19,11,17,43,20.69
2017,8,19,11,17,53,20.69
2017,8,19,11,18,4,20.69
2017,8,19,11,18,15,20.69
2017,8,19,11,18,25,20.69
2017,8,19,11,18,36,20.69
2017,8,19,11,18,47,20.69
2017,8,19,11,18,58,20.75
2017,8,19,11,19,8,20.75
2017,8,19,11,19,19,20.75
2017,8,19,11,19,30,20.75
2017,8,19,11,19,40,20.75
2017,8,19,11,19,51,20.75
2017,8,19,11,20,2,20.75
2017,8,19,11,20,13,20.75
2017,8,19,11,20,23,20.75
2017,8,19,11,20,34,20.75
2017,8,19,11,20,45,20.75
2017,8,19,11,20,55,20.75
2017,8,19,11,21,6,20.75
2017,8,19,11,21,17,20.75
2017,8,19,11,21,27,20.75
2017,8,19,11,21,38,20.75
2017,8,19,11,21,49,20.75
2017,8,19,11,21,59,20.75
2017,8,19,11,22,10,20.75
2017,8,19,11,22,21,20.75
2017,8,19,11,22,31,20.81
2017,8,19,11,22,42,20.81
2017,8,19,11,22,53,20.75
2017,8,19,11,23,4,20.75
2017,8,19,11,23,14,20.75
2017,8,19,11,23,25,20.75
2017,8,19,11,23,36,20.75
2017,8,19,11,23,46,20.75
2017,8,19,11,23,57,20.75
2017,8,19,11,24,8,20.75
2017,8,19,11,24,18,20.75
2017,8,19,11,24,29,20.75
2017,8,19,11,24,40,20.75
2017,8,19,11,24,50,20.75
2017,8,19,11,25,1,20.75
2017,8,19,11,25,12,20.75
2017,8,19,11,25,23,20.75
2017,8,19,11,25,33,20.75
2017,8,19,11,25,44,20.69
2017,8,19,11,25,55,20.69
2017,8,19,11,26,5,20.69
2017,8,19,11,26,16,20.75
2017,8,19,11,26,27,20.75
2017,8,19,11,26,37,20.75
2017,8,19,11,26,48,20.75
2017,8,19,11,26,59,20.75
2017,8,19,11,27,9,20.75
2017,8,19,11,27,20,20.75
2017,8,19,11,27,31,20.75
2017,8,19,11,27,41,20.75
2017,8,19,11,27,52,20.69
2017,8,19,11,28,3,20.69
2017,8,19,11,28,14,20.75
2017,8,19,11,28,24,20.75
2017,8,19,11,28,35,20.69
2017,8,19,11,28,46,20.69
2017,8,19,11,28,56,20.69
2017,8,19,11,29,7,20.75
2017,8,19,11,29,18,20.69
2017,8,19,11,29,28,20.69
2017,8,19,11,29,39,20.63
2017,8,19,11,29,50,20.63
2017,8,19,11,30,0,20.69
2017,8,19,11,30,11,20.69
2017,8,19,11,30,22,20.63
2017,8,19,11,30,32,20.63
2017,8,19,11,30,43,20.63
2017,8,19,11,30,54,20.63
2017,8,19,11,31,5,20.63
2017,8,19,11,31,15,20.63
2017,8,19,11,31,26,20.69
2017,8,19,11,31,37,20.69
2017,8,19,11,31,47,20.69
2017,8,19,11,31,58,20.69
2017,8,19,11,32,9,20.69
2017,8,19,11,32,19,20.69
2017,8,19,11,32,30,20.69
2017,8,19,11,32,41,20.69
2017,8,19,11,32,51,20.69
2017,8,19,11,33,2,20.69
2017,8,19,11,33,13,20.69
2017,8,19,11,33,24,20.69
2017,8,19,11,33,34,20.69
2017,8,19,11,33,45,20.69
2017,8,19,11,33,56,20.69
2017,8,19,11,34,6,20.69
2017,8,19,11,34,17,20.69
2017,8,19,11,34,28,20.69
2017,8,19,11,34,38,20.69
2017,8,19,11,34,49,20.69
2017,8,19,11,35,0,20.69
2017,8,19,11,35,10,20.69
2017,8,19,11,35,21,20.69
2017,8,19,11,35,32,20.69
2017,8,19,11,35,43,20.63
2017,8,19,11,35,53,20.63
2017,8,19,11,36,4,20.63
2017,8,19,11,36,15,20.63
2017,8,19,11,36,25,20.63
2017,8,19,11,36,36,20.63
2017,8,19,11,36,47,20.63
2017,8,19,11,36,57,20.69
2017,8,19,11,37,8,20.69
2017,8,19,11,37,19,20.69
2017,8,19,11,37,30,20.69
2017,8,19,11,37,40,20.69
2017,8,19,11,37,51,20.69
2017,8,19,11,38,2,20.69
2017,8,19,11,38,12,20.69
2017,8,19,11,38,23,20.69
2017,8,19,11,38,34,20.69
2017,8,19,11,38,44,20.69
2017,8,19,11,38,55,20.75
2017,8,19,11,39,6,20.75
2017,8,19,11,39,17,20.75
2017,8,19,11,39,27,20.75
2017,8,19,11,39,38,20.75
2017,8,19,11,39,49,20.75
2017,8,19,11,39,59,20.75
2017,8,19,11,40,10,20.75
2017,8,19,11,40,21,20.75
2017,8,19,11,40,31,20.81
2017,8,19,11,40,42,20.75
2017,8,19,11,40,53,20.81
2017,8,19,11,41,4,20.81
2017,8,19,11,41,14,20.81
2017,8,19,11,41,25,20.81
2017,8,19,11,41,36,20.81
2017,8,19,11,41,46,20.81
2017,8,19,11,41,57,20.81
2017,8,19,11,42,8,20.88
2017,8,19,11,42,18,20.88
2017,8,19,11,42,29,20.88
2017,8,19,11,42,40,20.88
2017,8,19,11,42,50,20.88
2017,8,19,11,43,1,20.88
2017,8,19,11,43,12,20.81
2017,8,19,11,43,23,20.81
2017,8,19,11,43,33,20.81
2017,8,19,11,43,44,20.81
2017,8,19,11,43,55,20.81
2017,8,19,11,44,5,20.81
2017,8,19,11,44,16,20.81
2017,8,19,11,44,27,20.81
2017,8,19,11,44,37,20.81
2017,8,19,11,44,48,20.88
2017,8,19,11,44,59,20.81
2017,8,19,11,45,9,20.81
2017,8,19,11,45,20,20.81
2017,8,19,11,45,31,20.81
2017,8,19,11,45,42,20.81
2017,8,19,11,45,52,20.81
2017,8,19,11,46,3,20.81
2017,8,19,11,46,14,20.81
2017,8,19,11,46,24,20.81
2017,8,19,11,46,35,20.81
2017,8,19,11,46,46,20.81
2017,8,19,11,46,56,20.81
2017,8,19,11,47,7,20.88
2017,8,19,11,47,18,20.81
2017,8,19,11,47,29,20.81
2017,8,19,11,47,39,20.88
2017,8,19,11,47,50,20.88
2017,8,19,11,48,1,20.88
2017,8,19,11,48,11,20.88
2017,8,19,11,48,22,20.88
2017,8,19,11,48,33,20.88
2017,8,19,11,48,43,20.88
2017,8,19,11,48,54,20.88
2017,8,19,11,49,5,20.88
2017,8,19,11,49,15,20.88
2017,8,19,11,49,26,20.88
2017,8,19,11,49,37,20.88
2017,8,19,11,49,47,20.94
2017,8,19,11,49,58,20.88
2017,8,19,11,50,9,20.88
2017,8,19,11,50,19,20.88
2017,8,19,11,50,30,20.94
2017,8,19,11,50,41,20.94
2017,8,19,11,50,51,20.94
2017,8,19,11,51,2,20.94
2017,8,19,11,51,13,20.88
2017,8,19,11,51,23,20.81
2017,8,19,11,51,34,20.81
2017,8,19,11,51,45,20.81
2017,8,19,11,51,56,20.75
2017,8,19,11,52,6,20.75
2017,8,19,11,52,17,20.81
2017,8,19,11,52,28,20.81
2017,8,19,11,52,38,20.81
2017,8,19,11,52,49,20.88
2017,8,19,11,53,0,20.88
2017,8,19,11,53,10,20.81
2017,8,19,11,53,21,20.81
2017,8,19,11,53,32,20.88
2017,8,19,11,53,42,20.81
2017,8,19,11,53,53,20.81
2017,8,19,11,54,4,20.81
2017,8,19,11,54,14,20.88
2017,8,19,11,54,25,20.88
2017,8,19,11,54,36,20.88
2017,8,19,11,54,46,20.88
2017,8,19,11,54,57,20.88
2017,8,19,11,55,8,20.88
2017,8,19,11,55,18,20.88
2017,8,19,11,55,29,20.94
2017,8,19,11,55,40,20.94
2017,8,19,11,55,51,20.94
2017,8,19,11,56,1,20.94
2017,8,19,11,56,12,20.94
2017,8,19,11,56,23,20.94
2017,8,19,11,56,33,20.94
2017,8,19,11,56,44,20.94
2017,8,19,11,56,55,20.94
2017,8,19,11,57,5,20.94
2017,8,19,11,57,16,20.88
2017,8,19,11,57,27,20.88
2017,8,19,11,57,37,20.94
2017,8,19,11,57,48,20.94
2017,8,19,11,57,59,21.00
2017,8,19,11,58,9,21.00
2017,8,19,11,58,20,20.94
2017,8,19,11,58,31,20.94
2017,8,19,11,58,41,21.00
2017,8,19,11,58,52,21.00
2017,8,19,11,59,3,21.00
2017,8,19,11,59,13,21.00
2017,8,19,11,59,24,21.00
2017,8,19,11,59,35,21.00
2017,8,19,11,59,45,21.00
2017,8,19,11,59,56,21.06
2017,8,19,12,0,7,21.06
2017,8,19,12,0,17,21.12
2017,8,19,12,0,28,21.12
2017,8,19,12,0,39,21.06
2017,8,19,12,0,50,21.06
2017,8,19,12,1,0,21.06
2017,8,19,12,1,11,21.06
2017,8,19,12,1,22,21.06
2017,8,19,12,1,32,21.12
2017,8,19,12,1,43,21.12
2017,8,19,12,1,54,21.12
2017,8,19,12,2,4,21.12
2017,8,19,12,2,15,21.12
2017,8,19,12,2,26,21.12
2017,8,19,12,2,36,21.12
2017,8,19,12,2,47,21.12
2017,8,19,12,2,58,21.12
2017,8,19,12,3,8,21.12
2017,8,19,12,3,19,21.12
2017,8,19,12,3,30,21.12
2017,8,19,12,3,40,21.12
2017,8,19,12,3,51,21.19
2017,8,19,12,4,2,21.19
2017,8,19,12,4,12,21.19
2017,8,19,12,4,23,21.19
2017,8,19,12,4,34,21.19
2017,8,19,12,4,44,21.19
2017,8,19,12,4,55,21.12
2017,8,19,12,5,6,21.19
2017,8,19,12,5,16,21.12
2017,8,19,12,5,27,21.12
2017,8,19,12,5,38,21.12
2017,8,19,12,5,48,21.12
2017,8,19,12,5,59,21.12
2017,8,19,12,6,10,21.12
2017,8,19,12,6,20,21.06
2017,8,19,12,6,31,21.06
2017,8,19,12,6,42,21.06
2017,8,19,12,6,52,21.06
2017,8,19,12,7,3,21.06
2017,8,19,12,7,14,21.06
2017,8,19,12,7,24,21.06
2017,8,19,12,7,35,21.06
2017,8,19,12,7,46,21.06
2017,8,19,12,7,56,21.06
2017,8,19,12,8,7,21.06
2017,8,19,12,8,18,21.06
2017,8,19,12,8,28,21.06
2017,8,19,12,8,39,21.06
2017,8,19,12,8,50,21.12
2017,8,19,12,9,1,21.12
2017,8,19,12,9,11,21.12
2017,8,19,12,9,22,21.12
2017,8,19,12,9,33,21.12
2017,8,19,12,9,43,21.12
2017,8,19,12,9,54,21.12
2017,8,19,12,10,5,21.12
2017,8,19,12,10,15,21.12
2017,8,19,12,10,26,21.12
2017,8,19,12,10,37,21.12
2017,8,19,12,10,47,21.19
2017,8,19,12,10,58,21.19
2017,8,19,12,11,9,21.19
2017,8,19,12,11,19,21.19
2017,8,19,12,11,30,21.19
2017,8,19,12,11,41,21.19
2017,8,19,12,11,51,21.19
2017,8,19,12,12,2,21.19
2017,8,19,12,12,13,21.19
2017,8,19,12,12,23,21.25
2017,8,19,12,12,34,21.19
2017,8,19,12,12,45,21.19
2017,8,19,12,12,55,21.19
2017,8,19,12,13,6,21.19
2017,8,19,12,13,16,21.19
2017,8,19,12,13,27,21.19
